,slr,HAT,LAT,elevation
2033-06-01,0.1348887932391864,0.6688887932391865,-0.0911112067608136,0.430736
2033-07-01,0.1350023669543518,0.6690023669543519,-0.0909976330456482,0.166329
2033-08-01,0.09917532181698449,0.6331753218169845,-0.12682467818301552,0.325388
2033-09-01,0.07294671247652411,0.6069467124765241,-0.1530532875234759,0.355711
2033-10-01,0.044616049571761504,0.5786160495717615,-0.18138395042823852,0.571916
2033-11-01,0.05109255781636139,0.5850925578163614,-0.17490744218363863,-0.00649416
2033-12-01,0.0530142922703135,0.5870142922703135,-0.17298570772968652,0.513191
2034-01-01,0.1455868986827927,0.6795868986827928,-0.0804131013172073,-0.0814226
2034-02-01,0.1770070072371413,0.7110070072371413,-0.048992992762858706,-0.077653
2034-03-01,0.1855817089394462,0.7195817089394463,-0.04041829106055381,0.0183868
2034-04-01,0.2288720840655289,0.762872084065529,0.002872084065528885,0.464203
2034-05-01,0.2635848612958455,0.7975848612958456,0.03758486129584551,0.691938
2034-06-01,0.2753642444280219,0.8093642444280219,0.04936424442802187,0.458206
2034-07-01,0.2807225073912401,0.8147225073912401,0.0547225073912401,0.587839
2034-08-01,0.2531358869340633,0.7871358869340633,0.027135886934063297,0.0823533
2034-09-01,0.1647289620645771,0.6987289620645771,-0.061271037935422906,-0.123875
2034-10-01,0.0783154911780912,0.6123154911780913,-0.1476845088219088,0.13762
2034-11-01,-0.0425287298431154,0.49147127015688463,-0.2685287298431154,-0.12591
2034-12-01,-0.0709007375283407,0.46309926247165933,-0.2969007375283407,-0.0639899
2035-01-01,-0.031120026602495993,0.502879973397504,-0.257120026602496,0.0755576
2035-02-01,0.040739572250614794,0.5747395722506148,-0.18526042774938523,0.0535448
2035-03-01,0.025882921503980305,0.5598829215039803,-0.2001170784960197,0.0335475
2035-04-01,0.1125619481839545,0.6465619481839545,-0.11343805181604551,0.528262
2035-05-01,0.155371475891904,0.6893714758919041,-0.070628524108096,0.358507
2035-06-01,0.2148740410224729,0.7488740410224729,-0.011125958977527106,0.543436
2035-07-01,0.2364622693671968,0.7704622693671969,0.010462269367196797,0.277047
2035-08-01,0.3148514807335639,0.8488514807335639,0.08885148073356389,0.355641
2035-09-01,0.3198883310994992,0.8538883310994992,0.0938883310994992,0.509737
2035-10-01,0.2665097524662315,0.8005097524662315,0.04050975246623148,0.221946
2035-11-01,0.1498102733031436,0.6838102733031436,-0.07618972669685642,0.247965
2035-12-01,0.09006997186832319,0.6240699718683232,-0.13593002813167682,0.0231027
2036-01-01,0.013035142896436702,0.5470351428964367,-0.2129648571035633,0.162475
2036-02-01,-0.013167411396127593,0.5208325886038725,-0.2391674113961276,0.338356
2036-03-01,0.04538518473886201,0.579385184738862,-0.18061481526113798,-0.15033
2036-04-01,0.07979222195155841,0.6137922219515585,-0.1462077780484416,0.506125
2036-05-01,0.11280439172770851,0.6468043917277085,-0.1131956082722915,0.168124
2036-06-01,0.1361391656570166,0.6701391656570166,-0.08986083434298342,0.441396
2036-07-01,0.1477676251782851,0.6817676251782852,-0.07823237482171491,0.55202
2036-08-01,0.1926530063679357,0.7266530063679357,-0.03334699363206431,0.222638
2036-09-01,0.2331533024802469,0.7671533024802469,0.007153302480246898,0.209487
2036-10-01,0.2296317693319572,0.7636317693319572,0.003631769331957191,0.236998
2036-11-01,0.2330871975861375,0.7670871975861375,0.007087197586137489,0.218055
2036-12-01,0.1984188007257765,0.7324188007257766,-0.027581199274223506,0.254019
2037-01-01,0.1627509241353674,0.6967509241353674,-0.0632490758646326,0.0703256
2037-02-01,0.09863845934311889,0.6326384593431189,-0.1273615406568811,-0.0326855
2037-03-01,0.2016754966891063,0.7356754966891064,-0.024324503310893697,-0.14036
2037-04-01,0.189275533717019,0.723275533717019,-0.03672446628298101,0.0755168
2037-05-01,0.21560913985654678,0.7496091398565468,-0.010390860143453223,-0.103494
2037-06-01,0.1925604164578327,0.7265604164578328,-0.033439583542167306,-0.00991361
2037-07-01,0.18702430679107238,0.7210243067910724,-0.03897569320892763,0.575532
2037-08-01,0.1364616356578915,0.6704616356578915,-0.08953836434210852,0.130813
2037-09-01,0.0847044866341167,0.6187044866341167,-0.1412955133658833,0.0589897
2037-10-01,0.050995309196375904,0.584995309196376,-0.1750046908036241,-0.00130121
2037-11-01,0.04056282746142019,0.5745628274614202,-0.18543717253857983,0.253632
2037-12-01,0.0351652600452001,0.5691652600452002,-0.1908347399547999,0.833697
2038-01-01,0.12770778922523482,0.6617077892252349,-0.09829221077476519,-0.0532767
2038-02-01,0.1849869772674675,0.7189869772674675,-0.04101302273253252,0.117291
2038-03-01,0.1807937172267898,0.7147937172267899,-0.045206282773210205,0.229179
2038-04-01,0.2428451996569304,0.7768451996569304,0.016845199656930404,0.400872
2038-05-01,0.2832945966246929,0.817294596624693,0.05729459662469291,0.693138
2038-06-01,0.3091188484959638,0.8431188484959639,0.08311884849596382,0.473973
2038-07-01,0.3130514050204196,0.8470514050204196,0.08705140502041961,0.147451
2038-08-01,0.3006719429054993,0.8346719429054994,0.0746719429054993,0.446767
2038-09-01,0.2230940250167251,0.7570940250167251,-0.0029059749832749115,0.158219
2038-10-01,0.1375080778207638,0.6715080778207638,-0.08849192217923621,-0.0884004
2038-11-01,-0.006430423922296202,0.5275695760777038,-0.2324304239222962,-0.00516731
2038-12-01,-0.04710044428128521,0.4868995557187148,-0.2731004442812852,-0.106982
2039-01-01,-0.030162830736597812,0.5038371692634023,-0.25616283073659785,-0.10546
2039-02-01,0.03318005495500062,0.5671800549550007,-0.19281994504499939,0.535493
2039-03-01,0.0462310011520487,0.5802310011520487,-0.1797689988479513,0.280036
2039-04-01,0.1222389002319878,0.6562389002319878,-0.1037610997680122,0.204877
2039-05-01,0.16252558778813941,0.6965255877881394,-0.06347441221186059,0.657243
2039-06-01,0.2015138006635431,0.7355138006635431,-0.024486199336456904,0.30056
2039-07-01,0.2079028222126458,0.7419028222126458,-0.0180971777873542,0.589415
2039-08-01,0.2914896035384291,0.8254896035384292,0.06548960353842911,0.362746
2039-09-01,0.3369840373416392,0.8709840373416392,0.11098403734163917,0.358446
2039-10-01,0.2995043832020377,0.8335043832020377,0.0735043832020377,0.130652
2039-11-01,0.2016194116702594,0.7356194116702595,-0.024380588329740605,-0.127792
2039-12-01,0.142886146460985,0.676886146460985,-0.08311385353901501,-0.132717
2040-01-01,0.0608562883724747,0.5948562883724747,-0.1651437116275253,-0.0702839
2040-02-01,0.029660007839505398,0.5636600078395054,-0.1963399921604946,0.173039
2040-03-01,0.09992848794158189,0.633928487941582,-0.1260715120584181,0.0390152
2040-04-01,0.1322230538009165,0.6662230538009165,-0.0937769461990835,0.334693
2040-05-01,0.15477854595080912,0.6887785459508091,-0.07122145404919089,0.387656
2040-06-01,0.1439046135729587,0.6779046135729587,-0.08209538642704131,0.194283
2040-07-01,0.13852419601751048,0.6725241960175106,-0.08747580398248953,0.566073
2040-08-01,0.16405725401469068,0.6980572540146908,-0.06194274598530933,0.614763
2040-09-01,0.2106741559441619,0.7446741559441619,-0.015325844055838117,0.577711
2040-10-01,0.2142453444285723,0.7482453444285724,-0.011754655571427713,0.155682
2040-11-01,0.2327345197071794,0.7667345197071794,0.006734519707179393,0.537992
2040-12-01,0.2009535972298126,0.7349535972298127,-0.02504640277018741,0.348914
2041-01-01,0.1966175207639356,0.7306175207639356,-0.029382479236064407,-0.0570156
2041-02-01,0.1638403706422578,0.6978403706422578,-0.06215962935774222,-0.36224
2041-03-01,0.2485052777893155,0.7825052777893156,0.022505277789315492,-0.0900065
2041-04-01,0.2585945090929498,0.7925945090929498,0.03259450909294978,-0.0665991
2041-05-01,0.2773915963843931,0.8113915963843932,0.051391596384393085,0.156222
2041-06-01,0.24344869135487698,0.777448691354877,0.017448691354876977,0.0707521
2041-07-01,0.2320925153223924,0.7660925153223924,0.006092515322392383,0.00957339
2041-08-01,0.1740747071804002,0.7080747071804002,-0.051925292819599816,0.0903921
2041-09-01,0.11397622565620529,0.6479762256562053,-0.11202377434379472,0.174793
2041-10-01,0.07473731918047301,0.608737319180473,-0.15126268081952698,0.0932447
2041-11-01,0.033008720907106104,0.5670087209071062,-0.1929912790928939,0.1041
2041-12-01,0.0182637467545263,0.5522637467545264,-0.2077362532454737,0.107917
2042-01-01,0.11078199419227329,0.6447819941922733,-0.11521800580772672,0.36117
2042-02-01,0.19120221572728952,0.7252022157272895,-0.03479778427271049,-0.0479589
2042-03-01,0.1749681518190481,0.7089681518190482,-0.05103184818095191,-0.020091
2042-04-01,0.2545801256251638,0.7885801256251639,0.028580125625163794,0.309276
2042-05-01,0.29398090875503136,0.8279809087550314,0.06798090875503135,-0.00334905
2042-06-01,0.3270150273109339,0.8610150273109339,0.1010150273109339,0.569404
2042-07-01,0.3329471466324766,0.8669471466324766,0.10694714663247659,0.137769
2042-08-01,0.3472119024498057,0.8812119024498057,0.1212119024498057,0.88309
2042-09-01,0.2861056803405043,0.8201056803405044,0.060105680340504314,0.0472432
2042-10-01,0.2040740311840756,0.7380740311840757,-0.0219259688159244,-0.0322909
2042-11-01,0.0456161560269874,0.5796161560269875,-0.1803838439730126,-0.14056
2042-12-01,-0.005442131781040194,0.5285578682189598,-0.2314421317810402,0.134746
2043-01-01,-0.013197668096684795,0.5208023319033153,-0.2391976680966848,-0.0320119
2043-02-01,0.03761743231309658,0.5716174323130966,-0.18838256768690342,-0.196569
2043-03-01,0.0761566275597613,0.6101566275597613,-0.1498433724402387,-0.0365493
2043-04-01,0.1349652834454675,0.6689652834454676,-0.09103471655453252,0.171588
2043-05-01,0.1659190399296057,0.6999190399296057,-0.06008096007039432,0.151671
2043-06-01,0.1808654076027093,0.7148654076027093,-0.0451345923972907,0.762724
2043-07-01,0.18268477579966108,0.7166847757996611,-0.043315224200338925,0.240515
2043-08-01,0.2740852226415695,0.8080852226415696,0.048085222641569475,0.52208
2043-09-01,0.3480904505975113,0.8820904505975113,0.12209045059751131,0.140325
2043-10-01,0.3248269416800865,0.8588269416800866,0.09882694168008652,0.13654
2043-11-01,0.2504330478494987,0.7844330478494987,0.024433047849498707,0.299096
2043-12-01,0.19399716221278848,0.7279971622127885,-0.032002837787211524,-0.456972
2044-01-01,0.12052273727326591,0.6545227372732659,-0.10547726272673409,-0.0164213
2044-02-01,0.0915036366081802,0.6255036366081802,-0.1344963633918198,0.0682331
2044-03-01,0.1649237465180902,0.6989237465180902,-0.061076253481909815,0.268207
2044-04-01,0.176104242645704,0.710104242645704,-0.049895757354295994,0.23141
2044-05-01,0.1860618136292208,0.7200618136292208,-0.0399381863707792,0.00834352
2044-06-01,0.1493493590054155,0.6833493590054155,-0.07665064099458452,0.13687
2044-07-01,0.1381384095322915,0.6721384095322915,-0.0878615904677085,0.874095
2044-08-01,0.1545431463788991,0.6885431463788991,-0.07145685362110091,0.417017
2044-09-01,0.19702111774047132,0.7310211177404713,-0.028978882259528688,0.21564
2044-10-01,0.1946431450642201,0.7286431450642201,-0.031356854935779915,0.512532
2044-11-01,0.2200338352685415,0.7540338352685415,-0.005966164731458501,0.0106215
2044-12-01,0.1973572805323666,0.7313572805323666,-0.028642719467633415,0.541784
2045-01-01,0.2275672994868564,0.7615672994868564,0.0015672994868563828,0.0585948
2045-02-01,0.2306306052358389,0.7646306052358389,0.004630605235838886,0.256704
2045-03-01,0.2844364968925182,0.8184364968925182,0.0584364968925182,-0.101032
2045-04-01,0.3105795474084647,0.8445795474084647,0.08457954740846471,0.143146
2045-05-01,0.3210822936491683,0.8550822936491683,0.09508229364916829,-0.0674843
2045-06-01,0.2836608483836187,0.8176608483836187,0.05766084838361871,0.189024
2045-07-01,0.2755250216079438,0.8095250216079438,0.04952502160794378,0.252934
2045-08-01,0.2219211987704436,0.7559211987704436,-0.004078801229556395,0.11279
2045-09-01,0.15472504038903662,0.6887250403890366,-0.07127495961096339,-0.0496633
2045-10-01,0.1062916159092004,0.6402916159092005,-0.1197083840907996,0.0390245
2045-11-01,0.0384571486623409,0.5724571486623409,-0.1875428513376591,0.032832
2045-12-01,0.014642798582500893,0.5486427985825009,-0.2113572014174991,-0.0747198
2046-01-01,0.0977599914300891,0.6317599914300891,-0.1282400085699109,0.13012
2046-02-01,0.19681019389418858,0.7308101938941887,-0.029189806105811428,0.0273014
2046-03-01,0.1656949144628766,0.6996949144628766,-0.06030508553712341,0.0730695
2046-04-01,0.2545399958792206,0.7885399958792206,0.028539995879220598,0.314992
2046-05-01,0.2907506659686213,0.8247506659686213,0.06475066596862131,0.267493
2046-06-01,0.33921878919872317,0.8732187891987232,0.11321878919872316,0.273841
2046-07-01,0.3519299908756629,0.8859299908756629,0.1259299908756629,0.749221
2046-08-01,0.385845025051066,0.919845025051066,0.159845025051066,0.66456
2046-09-01,0.34899996982890646,0.8829999698289065,0.12299996982890646,0.0504729
2046-10-01,0.2762126919216171,0.8102126919216172,0.05021269192161712,-0.0100922
2046-11-01,0.1094529170843292,0.6434529170843293,-0.11654708291567081,0.236646
2046-12-01,0.05000993094844419,0.5840099309484442,-0.17599006905155581,0.0650924
2047-01-01,0.02007183549297148,0.5540718354929715,-0.20592816450702853,-0.305889
2047-02-01,0.046678976145572204,0.5806789761455722,-0.1793210238544278,-0.126388
2047-03-01,0.1009031488828648,0.6349031488828648,-0.1250968511171352,-0.327066
2047-04-01,0.1433550078006882,0.6773550078006882,-0.08264499219931182,0.375267
2047-05-01,0.1744979541265145,0.7084979541265145,-0.0515020458734855,0.388019
2047-06-01,0.1812052269837063,0.7152052269837064,-0.0447947730162937,0.558929
2047-07-01,0.1836825742304851,0.7176825742304851,-0.042317425769514916,0.410097
2047-08-01,0.269690891980001,0.803690891980001,0.043690891980001006,0.34771
2047-09-01,0.354462397220096,0.888462397220096,0.12846239722009598,0.624826
2047-10-01,0.33997119233046197,0.873971192330462,0.11397119233046196,0.225853
2047-11-01,0.29228105224447076,0.8262810522444708,0.06628105224447076,-0.0725262
2047-12-01,0.2454144097016549,0.7794144097016549,0.019414409701654894,0.0453148
2048-01-01,0.1834786175652521,0.7174786175652521,-0.0425213824347479,-0.0896534
2048-02-01,0.1455261123532853,0.6795261123532853,-0.0804738876467147,-0.0664867
2048-03-01,0.21335280329563353,0.7473528032956336,-0.012647196704366481,-0.308801
2048-04-01,0.20847870699943588,0.7424787069994359,-0.017521293000564125,-0.0288344
2048-05-01,0.2158059832785564,0.7498059832785564,-0.0101940167214436,0.263978
2048-06-01,0.1713772001721259,0.7053772001721259,-0.0546227998278741,0.22281
2048-07-01,0.166884085929325,0.700884085929325,-0.05911591407067501,0.210508
2048-08-01,0.1702740976265974,0.7042740976265974,-0.05572590237340261,0.371562
2048-09-01,0.189445119171029,0.723445119171029,-0.036554880828971015,0.336029
2048-10-01,0.1798941716952846,0.7138941716952847,-0.04610582830471541,0.234854
